length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_colon,nb_comma,nb_semicolumn,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,shortening_service,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_extCSS,login_form,popup_window,empty_title,domain_in_title,domain_with_copyright,status
42,21,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,4,17,4,17,17,7,9.333333333,17,5.5,0,0,0,0,0,0,0,0,0,1,1,0,1
116,15,0,1,14,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0.051724138,0,0,0,0,0,1,0,1,18,0,1,11,1,11,11,9,4.833333333,11,4.470588235,0,0,0,0,0,0,2,0,0,0,1,1,0
243,60,1,5,5,0,1,2,3,1,0,0,3,1,0,2,0,0,1,0,0,1,0.349794239,0.016666667,0,0,0,0,3,0,0,17,15,2,2,3,64,9,64,12.58823529,5.875,18.55555556,2,0,0,0,0,0,0,0,0,0,1,0,1
83,28,0,4,4,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0.108433735,0,0,0,0,0,3,0,0,11,3,2,5,2,9,9,7,5.545454545,7.333333333,4.875,0,1,0,0,0,0,0,0,0,1,1,1,0
50,18,0,2,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0.02,0,0,0,0,0,2,0,0,5,0,4,14,4,14,14,7,7,14,5.25,0,0,0,0,0,0,0,0,0,1,1,0,1
63,31,0,2,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,5,0,6,10,6,16,16,10,9.6,13,7.333333333,0,0,0,0,0,0,1,0,0,0,1,0,0
32,16,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,4,4,3,3,3,8,8,4,4.5,5.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,1
80,25,0,3,3,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0.075,0,0,0,0,0,3,0,0,8,4,4,6,4,14,14,11,7.75,10,7,0,0,0,0,0,0,2,0,0,0,0,1,0
136,50,1,4,1,0,1,2,3,2,0,0,5,1,0,2,0,0,1,0,0,0,0.132352941,0,0,0,1,0,3,1,0,13,2,2,3,2,17,13,17,8.384615385,8.4,8.375,0,0,0,0,0,0,0,0,0,0,1,1,1
24,15,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,4,3,3,0,4,4,0,3.5,3.5,0,0,0,0,0,0,0,1,0,0,0,1,0,0
101,28,0,3,0,0,0,0,0,0,0,6,4,1,0,0,6,0,0,0,0,1,0.118811881,0,0,1,0,0,3,0,0,11,1,3,11,3,13,13,9,7.363636364,12,6.333333333,0,0,0,0,0,0,0,0,0,0,1,0,1
45,24,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,3,3,3,3,12,16,16,12,10.33333333,9.5,12,0,0,0,0,0,0,1,0,0,0,1,0,0
22,13,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0.045454545,0.076923077,0,0,0,0,2,0,0,2,0,3,3,0,5,5,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1
39,13,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,2,3,9,3,9,9,7,5.75,9,4.666666667,1,1,0,0,0,0,3,0,0,0,0,0,0
47,16,0,2,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,5,1,4,12,4,12,12,6,6.4,12,5,0,0,0,0,0,0,0,0,0,0,1,0,1
57,16,0,3,4,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,0,8,5,3,3,3,10,4,10,4.875,3.333333333,5.8,0,0,0,0,0,0,2,0,0,0,1,0,0
129,8,0,2,1,0,1,0,5,7,0,0,6,1,0,0,0,0,0,0,0,0,0.023255814,0,0,0,0,0,2,0,0,15,0,1,4,1,15,4,15,6.533333333,4,6.714285714,0,0,0,0,0,0,0,0,0,0,1,0,1
64,19,0,2,3,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,8,4,2,3,2,11,11,7,5.625,7,5.166666667,0,0,0,0,0,0,1,0,0,0,1,1,0
25,17,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,3,0,3,3,0,6,6,0,4,4,0,0,0,0,0,0,0,1,0,0,0,1,1,1
23,14,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,5,3,3,0,7,7,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
108,16,1,2,4,0,0,0,0,0,0,0,7,1,0,0,0,1,0,0,0,0,0.407407407,0,0,0,0,0,2,0,0,11,7,2,3,2,32,8,32,7.818181818,5.5,8.333333333,0,0,0,0,0,0,0,0,0,0,1,0,1
74,17,0,3,0,0,0,0,0,3,0,0,5,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,3,0,0,9,3,3,3,3,10,9,10,6.111111111,6,6.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
71,27,0,1,0,0,0,0,0,1,0,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8,1,2,23,2,23,23,8,6.625,23,4.285714286,0,0,0,0,0,0,0,0,0,0,1,0,1
43,24,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,1,1,0,0,1,0.023255814,0,0,1,0,0,3,0,0,4,3,3,3,3,16,16,7,7.25,9.5,5,0,0,0,0,0,0,0,0,0,0,1,1,0
68,42,1,4,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,1,0.191176471,0,0,0,1,0,3,0,0,6,2,2,3,2,15,13,15,8.666666667,8.75,8.5,0,0,0,0,0,0,0,0,0,0,1,1,1
35,15,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,3,3,3,3,11,11,7,11,7,5,11,0,0,0,0,0,0,3,0,0,0,1,0,0
19,11,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0.157894737,0.272727273,0,0,0,0,2,0,0,2,0,1,1,0,5,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1
77,23,0,3,0,0,1,0,1,0,0,2,3,1,0,0,2,1,0,0,0,1,0.077922078,0,0,0,0,0,3,0,0,8,7,3,3,3,15,15,9,7.375,9,6.833333333,0,0,0,0,0,0,1,0,0,0,1,0,0
21,13,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,3,3,0,6,6,0,4.5,4.5,0,0,0,0,0,0,0,2,0,0,0,1,0,1
106,14,0,3,1,0,0,0,0,3,0,0,7,1,0,0,0,1,0,0,0,1,0.037735849,0,0,0,0,0,3,1,0,12,6,1,1,2,22,4,22,7,2.666666667,8.444444444,0,0,0,0,0,0,0,0,0,1,1,1,0
339,30,0,4,3,0,0,0,0,6,0,0,4,1,0,0,0,0,0,0,0,1,0.156342183,0,0,0,0,0,3,1,0,14,8,1,2,1,94,7,94,22.35714286,5.25,29.2,1,0,0,0,0,0,0,0,0,1,1,0,1
27,20,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,1,3,3,0,8,8,0,5,5,0,0,0,0,0,0,0,0,1,0,0,1,1,0
44,17,0,5,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0.090909091,0.235294118,0,1,0,0,3,1,0,7,2,2,4,2,6,4,6,4,4,4,0,0,0,0,0,0,0,0,0,0,1,0,1
18,9,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,2,2,0,3,3,0,2.5,2.5,0,0,0,0,0,0,0,2,0,1,0,1,0,0
49,28,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0.081632653,0.142857143,0,0,0,0,3,0,0,4,1,4,6,4,17,17,8,8.75,11.5,6,1,0,0,0,0,0,0,0,0,0,0,0,1
73,28,0,2,2,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0.164383562,0.142857143,0,0,0,0,2,0,0,8,1,2,9,2,14,14,10,6.625,11.5,5,0,1,0,0,0,0,5,0,0,0,1,0,0
31,23,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,3,3,3,3,0,8,8,0,5.666666667,5.666666667,0,0,0,0,0,0,0,0,0,0,1,1,0,1
56,47,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,9,9,0,33,33,0,21,21,0,0,1,0,0,0,0,9,0,0,0,1,0,0
76,50,1,4,1,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,1,0.131578947,0,0,0,1,0,3,1,0,7,2,2,3,2,15,13,15,8.428571429,8.4,8.5,0,0,0,0,0,0,0,0,0,0,1,1,1
61,16,0,3,0,0,0,0,0,0,0,0,7,1,0,0,0,0,1,0,0,1,0.081967213,0,0,0,0,0,3,0,0,8,0,3,5,3,9,6,9,5.375,5.5,5.333333333,0,0,0,0,0,0,0,0,0,1,1,1,0
31,23,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,3,0,4,4,0,8,8,0,5.666666667,5.666666667,0,0,1,0,0,0,0,0,0,0,0,1,1,1
557,25,1,5,24,0,1,9,10,7,0,5,5,2,0,0,1,0,1,0,1,0,0.350089767,0,0,1,0,0,3,0,1,64,146,1,5,1,64,15,64,7.515625,10,7.435483871,1,1,0,0,0,0,0,0,0,0,1,1,0
42,14,0,2,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,7,2,1,4,1,6,6,5,3.571428571,5,3,2,0,0,0,0,0,0,0,0,1,1,0,1
65,17,0,2,7,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,9,1,2,3,2,7,7,7,4.666666667,5,4.571428571,0,0,0,0,0,0,0,0,0,0,1,0,0
155,39,0,5,2,0,1,0,1,0,0,2,3,1,0,0,2,0,0,0,0,1,0.15483871,0.153846154,0,0,0,0,3,0,1,11,5,1,1,4,67,7,67,12.09090909,5,20.6,0,0,0,0,0,0,1,0,0,0,1,1,1
94,20,1,4,10,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0.074468085,0,0,0,0,0,3,0,0,15,4,2,3,2,12,12,8,4.6,7.5,4.153846154,0,0,0,0,0,0,2,0,0,0,1,1,0
83,16,1,1,4,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0.409638554,0,0,0,0,0,1,0,0,8,2,1,12,1,19,12,19,8,12,7.428571429,0,0,0,0,0,0,0,0,0,1,1,0,1
24,15,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,3,3,0,7,7,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,50,1,4,1,0,1,2,3,2,0,0,5,1,0,0,0,0,1,0,0,0,0.1640625,0,0,0,1,0,3,1,0,13,2,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,0,0,0,0,1,1,1
95,17,0,2,1,0,0,0,0,5,0,0,5,1,0,0,0,1,0,0,0,1,0.052631579,0,0,0,0,0,2,1,0,11,6,3,3,3,12,9,12,6.727272727,6,6.888888889,1,0,0,0,0,0,0,0,0,0,1,0,0
66,12,0,3,1,1,1,0,1,0,0,0,5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,1,0,10,0,3,8,3,8,8,7,4.6,8,4.222222222,1,0,0,0,0,0,0,0,0,0,0,0,1
54,21,0,2,2,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,1,0.018518519,0,0,0,0,0,2,0,0,6,6,1,3,1,13,13,9,6.166666667,8,5.25,0,0,0,0,0,0,0,0,0,0,1,1,0
83,19,0,3,0,0,0,0,0,0,0,0,7,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,8,3,3,3,3,13,11,13,8.125,7,8.5,0,0,0,0,0,0,0,0,0,0,0,1,1
75,11,0,2,5,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0.106666667,0.090909091,0,0,0,0,2,1,0,12,0,2,7,2,7,7,7,4.333333333,7,4.090909091,2,0,0,0,0,0,0,0,0,0,1,0,0
86,16,0,2,1,0,1,1,1,1,0,0,6,1,0,1,0,0,0,0,0,1,0.139534884,0,0,0,0,0,2,0,0,11,0,2,13,2,13,13,11,6,13,5.3,1,0,0,0,0,0,0,0,0,1,1,0,1
55,18,0,2,2,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,7,5,3,3,3,10,10,6,5.142857143,6.5,4.6,0,0,0,0,0,0,0,0,0,0,0,1,0
36,20,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,5,5,7,10,10,7,7.333333333,7.5,7,1,0,0,0,0,0,0,0,0,1,1,0,1
75,15,0,3,0,0,0,0,0,2,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,8,3,3,3,3,10,7,10,7,5,7.666666667,0,0,0,0,0,0,0,0,0,0,1,0,0
69,21,0,3,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,6,3,3,3,4,14,13,14,8.833333333,8,9.25,1,0,0,0,0,0,0,0,0,0,1,0,1
34,21,0,2,0,0,0,0,1,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,1,6,1,10,10,1,5.666666667,8,1,0,1,0,0,0,0,0,0,0,0,1,0,0
127,50,1,4,1,0,1,2,3,2,0,0,4,1,0,0,0,0,1,0,0,0,0.133858268,0,0,0,1,0,3,1,0,13,6,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,0,0,0,0,1,1,1
32,16,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,5,3,3,7,8,8,7,6,5.5,7,0,1,0,0,0,0,5,0,0,0,1,1,0
75,31,1,6,2,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,1,0.226666667,0.032258065,0,0,0,0,3,1,0,10,5,1,1,9,16,8,16,5.6,3.142857143,11.33333333,0,0,0,0,0,0,0,0,0,0,1,1,1
89,23,0,2,7,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0.056179775,0,0,0,0,0,2,1,0,11,7,2,3,2,15,15,8,6,9,5.333333333,0,0,0,0,0,0,0,0,0,0,1,1,0
81,22,0,2,1,0,0,0,0,0,0,0,10,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,10,5,2,3,2,14,14,7,6,8.5,5.375,2,0,0,0,0,0,71,0,0,0,1,1,1
35,26,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,9,9,0,12,12,0,10.5,10.5,0,0,1,0,0,0,0,9,0,0,0,1,0,0
36,9,0,2,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,5,0,3,6,3,6,6,5,4.4,6,4,0,0,0,0,0,0,0,0,0,0,1,0,1
24,15,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,3,3,0,8,8,0,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,23,1,3,1,0,1,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0,0.272727273,0,0,0,0,0,3,1,0,7,2,2,2,2,15,7,15,5.428571429,4.25,7,0,0,0,0,0,0,0,0,0,0,1,0,1
55,19,0,2,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,0,0.090909091,0,0,0,0,0,2,0,1,5,4,3,3,5,11,11,11,7.6,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0
101,25,0,3,1,0,0,0,0,0,0,0,9,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,0,11,5,2,3,2,17,17,14,7.272727273,10,6.666666667,3,0,0,0,0,0,1,0,0,0,0,0,1
19,12,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,5,5,0,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,15,0,3,1,0,1,0,1,5,0,0,4,1,0,0,0,0,0,0,0,1,0.02173913,0,0,0,0,0,3,0,0,12,0,1,5,1,15,6,15,5.833333333,5.5,5.9,0,0,0,0,0,0,1,0,0,0,1,0,1
51,16,0,3,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,0,6,3,3,3,4,13,4,13,5.833333333,3.333333333,8.333333333,0,0,0,0,0,0,2,0,0,0,1,0,0
125,50,1,4,1,0,1,2,3,2,0,0,4,1,0,0,0,0,1,0,0,0,0.112,0,0,0,1,0,3,1,0,12,6,2,3,2,17,13,17,8.25,8.4,8.142857143,0,0,0,0,0,0,0,0,0,0,1,1,1
62,18,0,2,3,0,0,0,0,0,0,0,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,7,3,2,3,2,10,10,9,6.285714286,6.5,6.2,0,0,0,0,0,0,0,0,0,0,1,1,0
131,58,1,7,0,0,1,2,3,2,0,0,3,1,0,0,0,0,1,0,0,1,0.13740458,0.017241379,0,0,1,0,3,0,0,15,1,2,2,2,25,12,25,7.066666667,7,7.125,2,0,1,0,0,2,0,0,0,0,1,0,1
58,25,0,2,2,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,6,3,3,3,3,17,17,7,7,10,5.5,0,0,0,0,0,0,31,1,0,0,1,0,0
47,17,0,3,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,5,3,3,3,4,10,9,10,6.4,6,6.666666667,0,0,0,0,0,0,0,0,0,0,0,0,1
38,29,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,3,3,0,21,21,0,12,12,0,0,0,0,0,0,0,0,0,0,0,1,1,0
54,13,1,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0.481481481,0,0,0,0,0,2,0,0,3,4,2,2,32,32,7,32,13.66666667,4.5,32,0,0,0,0,0,0,0,0,0,1,1,0,1
33,16,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,4,3,3,7,8,8,7,6,5.5,7,0,1,0,0,0,0,8,0,0,0,0,0,0
123,11,0,5,8,1,2,0,2,0,0,0,6,2,0,0,0,0,2,1,1,0,0.162601626,0,0,1,0,0,3,0,0,21,3,1,1,1,13,5,13,4.238095238,3,4.368421053,0,0,0,0,0,0,0,0,0,0,1,1,1
67,18,0,1,5,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0.104477612,0,0,0,0,0,1,1,0,9,1,2,5,2,9,8,9,5.222222222,6.5,4.857142857,0,0,0,0,0,0,0,0,0,0,1,1,0
31,18,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,4,14,4,14,14,4,9,14,4,0,0,0,0,0,0,0,0,0,0,1,0,1
42,17,0,2,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,1,1,6,1,6,6,5,4.166666667,6,3.25,0,1,0,0,0,0,0,0,0,0,0,1,0
46,22,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0.02173913,0,0,0,0,0,1,1,0,4,0,2,18,2,18,18,8,7.5,18,4,2,0,0,0,0,0,0,0,0,0,1,0,1
42,16,0,3,0,0,1,0,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0.119047619,0,0,0,0,0,3,0,0,6,4,2,3,2,8,8,5,4.166666667,5.5,3.5,0,0,0,0,0,0,0,1,1,0,0,1,0
48,28,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,1,3,24,3,24,24,7,11.33333333,24,5,0,0,0,0,0,0,0,0,0,0,1,0,1
49,16,0,2,0,0,0,0,0,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,2,2,4,9,9,6,5.333333333,5.5,5.25,0,1,0,0,0,0,0,0,0,0,0,1,0
33,25,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,21,21,0,21,21,0,21,21,0,0,0,0,0,0,0,0,0,0,1,1,0,1
66,28,0,3,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,6,4,3,3,4,20,20,9,8.333333333,11.5,6.75,1,0,0,0,0,0,2,1,0,0,1,1,0
89,22,1,5,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,1,1,1,0.258426966,0.045454545,0,0,0,0,3,0,0,8,2,2,2,2,32,8,32,8.625,5.333333333,10.6,1,0,0,0,0,0,0,0,0,1,1,0,1
51,17,0,4,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,7,3,3,3,3,10,5,10,4.857142857,3.666666667,5.75,0,0,0,0,0,0,0,0,0,0,1,0,0
50,16,0,2,0,0,1,0,1,0,0,0,4,1,0,0,0,1,0,0,0,1,0.08,0,0,0,0,0,2,0,1,5,6,3,3,3,16,8,16,6.8,5.5,7.666666667,0,0,0,0,0,0,0,0,0,1,1,0,1
27,18,0,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,5,5,0,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0
78,13,0,3,1,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,9,1,2,6,2,18,6,18,6.222222222,6,6.25,4,0,0,0,0,0,0,0,0,0,1,0,1
41,17,0,3,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,5,3,3,3,4,9,9,6,5.2,6,4.666666667,0,0,0,0,0,0,0,0,0,0,1,0,0
47,30,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0.063829787,0.1,0,0,0,0,3,1,0,5,4,3,4,3,13,13,5,6.4,8,4,1,0,0,0,0,0,0,0,0,0,1,1,1
42,34,0,2,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,4,6,3,3,0,9,9,0,6.75,6.75,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24,15,0,1,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,4,4,0,6,6,0,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1
57,22,0,3,0,0,0,0,0,0,0,0,5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,0,0,6,3,3,3,3,14,14,8,6.833333333,8.5,6,0,0,0,0,0,0,0,1,0,0,1,0,0
64,21,0,2,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,7,0,2,17,2,17,17,7,6.714285714,17,5,3,0,0,0,0,0,0,0,0,1,1,0,1
20,12,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,3,3,3,0,4,4,0,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,1,1,0
79,60,1,4,2,0,1,1,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0.291139241,0.366666667,0,0,0,0,3,0,1,9,2,1,1,1,32,32,5,6.444444444,8.5,2.333333333,0,0,0,0,0,0,0,0,0,1,1,0,1
30,21,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,3,3,0,13,13,0,8,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,23,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0.09375,0.130434783,0,0,0,0,2,0,1,2,0,8,8,0,10,10,0,9,9,0,0,1,0,0,0,0,0,0,0,0,1,0,1
27,18,0,3,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3,3,3,0,7,7,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,27,1,2,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,1,0.259259259,0,0,0,0,0,2,0,0,5,8,2,3,2,32,19,32,13.2,11,14.66666667,0,0,0,0,0,0,0,0,0,0,1,0,1
78,14,0,3,4,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0.012820513,0,0,0,0,0,3,1,0,10,3,2,3,2,10,6,10,5.7,4.5,6,0,0,0,0,0,0,0,0,0,0,1,0,0
49,13,0,3,0,0,1,0,1,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,7,3,3,3,3,10,4,10,4.285714286,3.5,4.6,0,0,0,0,1,0,0,0,0,0,1,1,1
58,14,0,3,0,0,1,0,1,0,0,0,4,1,0,0,0,1,0,0,0,1,0.086206897,0,0,0,0,0,3,0,0,7,5,2,3,2,13,6,13,5.857142857,4.5,6.4,0,0,0,0,0,0,2,1,0,0,1,1,0
75,27,1,3,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0.24,0,0,0,0,0,3,0,0,5,1,3,8,3,32,14,32,12,11,12.66666667,0,0,0,0,0,0,0,0,0,0,1,1,1
27,19,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,2,3,3,3,0,12,12,0,7.5,7.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,31,0,2,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0.098039216,0.161290323,0,0,0,0,2,0,0,3,4,11,13,11,13,13,11,12.33333333,13,11,0,0,0,0,0,0,0,0,0,0,1,1,1
34,21,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,5,17,5,17,17,5,11,17,5,0,0,0,0,0,0,0,0,0,0,1,0,0
