url,label,source_group,split,form_fingerprint_distance_before_after,credential_role_transition_distance_norm,credential_role_consumption_ratio,role_preservation_ratio,secret_clear_ratio,identifier_persistence_ratio,decoy_input_clear_ratio,hidden_mutation_intensity,validation_signal_ratio,post_submit_retry_consistency_index,credential_flow_consumption_index,secret_only_clear_score,form_count_delta,visible_input_count_delta,fillable_input_count_delta,credential_field_count_delta,credential_role_l1_delta,credential_role_consumed_count,credential_role_added_count,sensitive_role_escalation_score,identifier_field_count_delta,secret_field_count_delta,otp_field_count_delta,card_field_count_delta,hidden_total_delta_count,response_text_delta_len,visible_text_distance_before_after,invalid_warning_detected,required_field_warning_detected,account_not_found_detected,password_error_detected,wrong_code_detected,captcha_or_mfa_detected,same_credential_requested_again,credential_form_reappeared,new_page_without_error,success_like_transition,otp_page_transition,loading_or_processing_detected,thank_you_or_completed_detected,login_form_removed,no_invalid_warning,response_title_changed,visible_form_fingerprint_changed,hidden_form_fingerprint_changed,form_action_changed_after_submit,form_method_changed_after_submit,form_handler_changed_after_submit,submit_handler_changed_after_submit,hidden_decoy_value_present,resp_invalid_any,resp_retry_evidence_score,resp_consume_evidence_score,handler_mutation_score,resp_consume_minus_retry,retry_but_form_changed_score,retry_but_hidden_changed_score,consume_without_handler_mutation_score,validation_near_zero_but_state_changed
https://www.thehotspot.com.au/index.php?route=account/login,benign,host:www.thehotspot.com.au,test,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.75,0.2192,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.0962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1666666666666666,0.0,-0.0833333333333333,0.0,0.0,0.1666666666666666,0.0
https://www.teacherspayteachers.com/Login,benign,host:www.teacherspayteachers.com,test,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.3333,0.5,0.875,0.05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,0.25,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-0.75,0.0,0.249975,0.0,0.0
https://www.taotronics.com/account/login,benign,host:www.taotronics.com,test,0.0074,0.0,0.0,1.0,0.0,1.0,0.0,0.1111,0.0,0.7481,0.207,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,0.0278,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.3333333333333333,0.25,-0.1666666666666666,0.0037,0.05555,0.25,0.0
https://www.remihogar.es/login,benign,host:www.remihogar.es,test,0.0022,0.0,0.0,1.0,0.0,1.0,0.0,0.0588,0.0,0.7494,0.2208,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0.102,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.3333333333333333,0.25,-0.1666666666666666,0.0011,0.0294,0.25,0.0
https://www.referat911.ru/login.html,benign,host:www.referat911.ru,test,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.75,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1666666666666666,0.0,-0.0833333333333333,0.0,0.0,0.1666666666666666,0.0
https://www.rijadeja.com/login/,benign,host:www.rijadeja.com,test,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.2105,0.3333,0.5833,0.2293,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,77,0.1463,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,-0.75,0.0,0.157875,0.0,0.0
https://www.riddles.com/auth/login,benign,host:www.riddles.com,test,0.0041,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.3333,0.7073,0.2099,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0.5455,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.25,-0.75,0.003075,0.0,0.0,0.0
https://www.racgp.org.au/login,benign,host:www.racgp.org.au,test,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.1111,0.3333,0.7083,0.1402,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,237,0.2009,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.25,-0.75,0.0,0.083325,0.0,0.0
https://www.redcafe.net/login/,benign,host:www.redcafe.net,test,0.0031,0.0,0.0,1.0,0.0,1.0,0.5,0.0682,0.5,0.7492,0.1421,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,80,0.2075,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.25,-0.75,0.002325,0.05115,0.0,0.0
https://www.rci.com/weeks-search/?id=13614?track1=PRELOGIN_BabyBanner_SG&track2=20220622_20220630&track3=BOOK_NOW,benign,host:www.rci.com,test,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3333,0.5833,0.2282,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0.141,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-0.75,0.0,0.0,0.0,0.0
https://www.sendowl.com/login,benign,host:www.sendowl.com,test,0.0504,0.0,0.0,1.0,0.0,1.0,1.0,0.2857,0.3333,0.5707,0.2464,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,49,0.1818,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.25,-0.75,0.0378,0.214275,0.0,0.0
https://www.sharesansar.com/login,benign,host:www.sharesansar.com,test,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.75,0.1667,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.3333,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-0.75,0.0,0.0,0.0,0.0
https://www.shopmissa.com/account/login,benign,host:www.shopmissa.com,test,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0222,0.0,0.75,0.2085,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0.0423,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.3333333333333333,0.25,-0.1666666666666666,0.0,0.0111,0.25,0.0
https://www.routexl.com/blog/wp-login.php?redirect_to=%2F%2Fwww.routexl.com%2F%3Flang%3Den,benign,host:www.routexl.com,test,0.041,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.7398,0.1604,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0.2609,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.25,-0.75,0.03075,0.0,0.0,0.0
https://www.royalroad.com/account/login?returnurl=%2Fwelcome,benign,host:www.royalroad.com,test,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.1,0.3333,0.7083,0.1077,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,0.0385,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-0.75,0.0,0.075,0.0,0.0
https://www.scarlet-clicks.info/index.php?view=login,benign,host:www.scarlet-clicks.info,test,0.0062,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3333,0.8318,0.0121,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.0545,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.25,-0.75,0.00465,0.0,0.0,0.0
https://www.sbookmarking.com/login/re-submit,benign,host:www.sbookmarking.com,test,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.25,0.3333,0.8333,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-0.75,0.0,0.1875,0.0,0.0
https://www.wunderground.com/login,benign,host:www.wunderground.com,test,0.2045,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.8239,0.1136,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0.3636,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.1666666666666666,0.25,-0.5833333333333334,0.1533749999999999,0.0,0.125,0.0
https://www.yumpu.com/en/user/login?redirect=%2Faccount%2Fcreate,benign,host:www.yumpu.com,test,0.023,0.0,0.0,1.0,0.0,1.0,0.0,0.3333,0.3333,0.8276,0.0463,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0.2083,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-0.75,0.01725,0.249975,0.0,0.0
https://app.youneedabudget.com/users/authentication,benign,host:app.youneedabudget.com,test,0.013,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7468,0.2088,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,0.0308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.5,0.25,0.25,0.00325,0.0,0.375,0.0
https://www.wolverine.com/US/en/account,benign,host:www.wolverine.com,test,0.0154,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.6211,0.2091,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0.0301,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1666666666666666,0.25,-0.8333333333333334,0.0154,0.0,0.125,0.0
https://www.whiskybase.com/account/login?p=%2F,benign,host:www.whiskybase.com,test,0.9841,1.0,1.0,0.0,1.0,0.0,1.0,0.3091,0.0,0.004,0.99,0.0,-9,-4,-3,-2,2,2,0,0,-1,-1,0,0,17,-601,0.9658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0,0.0
https://zimuku.org/User/login.html,benign,host:zimuku.org,test,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.75,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1666666666666666,0.0,-0.0833333333333333,0.0,0.0,0.1666666666666666,0.0
https://zenodo.org/login/?next=%2F,benign,host:zenodo.org,test,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.25,0.0,0.625,0.34,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1666666666666666,0.0,-0.0833333333333333,0.0,0.0625,0.1666666666666666,0.0
https://zoomgirls.net/login.html,benign,host:zoomgirls.net,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://yifysubtitles.org/login,benign,host:yifysubtitles.org,test,0.0047,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.4988,0.4009,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.1666666666666666,0.25,-0.0833333333333333,0.001175,0.0,0.125,0.0
https://yemenhr.com/login,benign,host:yemenhr.com,test,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.3333,0.7083,0.1115,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.0577,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-0.75,0.0,0.0,0.0,0.0
https://xn--pxtr7m5ny.com/login,benign,host:xn--pxtr7m5ny.com,test,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.625,0.3436,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0.2179,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,-0.1666666666666666,0.0,0.0,0.3333333333333333,0.0
https://xuctiendoanhnghiep.vn/page/login,benign,host:xuctiendoanhnghiep.vn,test,0.8327,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0418,0.9665,0.0,-1,-4,-2,-2,2,2,0,0,-1,-1,0,0,3,-119,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0,0.0
https://www.truelancer.com/login,benign,host:www.truelancer.com,test,0.006,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3333,0.8318,0.018,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.084,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.1666666666666666,0.25,-0.5833333333333334,0.0045,0.0,0.125,0.0
https://www.turboimagehost.com/login.tu,benign,host:www.turboimagehost.com,test,0.3585,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.1667,0.202,0.6384,0.0,-1,-4,-2,-2,2,2,0,0,0,-2,0,0,0,46,0.8333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.25,0.1666666666666666,1.0,-0.0833333333333333,0.089625,0.0,0.0,0.0
https://www.virtualmin.com/account/signin/,benign,host:www.virtualmin.com,test,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0417,0.3333,0.8333,0.0258,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,57,0.129,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.0,0.0,-0.75,0.0,0.031275,0.0,0.0
https://www.weddingpro.com/login,benign,host:www.weddingpro.com,test,0.2102,0.0,0.0,1.0,0.0,0.0,0.5,0.5556,0.5,0.6975,0.1674,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,0.1268,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.25,-0.75,0.15765,0.4166999999999999,0.0,0.0
https://www.webwork-tracker.com/login,benign,host:www.webwork-tracker.com,test,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.3333,0.7083,0.11,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.05,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-0.75,0.0,0.0,0.0,0.0
https://www.warcraftlogs.com/login/,benign,host:www.warcraftlogs.com,test,0.9395,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0151,0.9767,0.0,-1,-5,-3,-2,2,2,0,0,-1,-1,0,0,3,-809,0.9441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0,0.0
https://www.uvic.ca/cas/login?service=https%3A%2F%2Fwww.uvic.ca%2Ftools%2Findex.php,benign,host:www.uvic.ca,test,0.0539,0.0,0.0,1.0,0.0,1.0,1.0,0.125,0.5,0.6115,0.2624,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,137,0.2581,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.25,-0.75,0.040425,0.09375,0.0,0.0
https://www.jetpens.com/login?redirect_url=https%3A%2F%2Fwww.jetpens.com%2F,benign,host:www.jetpens.com,test,0.8528,1.0,1.0,0.0,1.0,0.0,1.0,0.8,0.0,0.0368,0.9444,0.0,-2,-3,-2,-2,2,2,0,0,-1,-1,0,0,8,-239,0.869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.0,0.0
https://www.jostens.com/apps/profile/signin.mvc,benign,host:www.jostens.com,test,0.0012,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.7497,0.1093,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.0455,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.1666666666666666,0.0,-0.5833333333333334,0.0009,0.0,0.1666666666666666,0.0
http://www.intellectlite.com/login.asp,benign,host:www.intellectlite.com,test,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3333,0.5833,0.2036,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0182,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-0.75,0.0,0.0,0.0,0.0
https://www.iwriter.com/login,benign,host:www.iwriter.com,test,0.0239,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.869,0.0145,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.0488,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.25,-0.75,0.017925,0.0,0.0,0.0
https://www.liga.net/login,benign,host:www.liga.net,test,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.letsrun.com/login?send-to=https%3A%2F%2Fwww.letsrun.com,benign,host:www.letsrun.com,test,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.75,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.kicktipp.de/info/profil/login,benign,host:www.kicktipp.de,test,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.625,0.388,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.kenbiya.com/app/exe/login,benign,host:www.kenbiya.com,test,0.0472,0.0,0.0,1.0,0.0,1.0,0.0,0.28,0.0,0.7382,0.2094,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.kolonmall.com/Login?returnUrl=https%3A%2F%2Fwww.kolonmall.com%2F,benign,host:www.kolonmall.com,test,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.grafiati.com/uk/login/?next=/uk/,benign,host:www.grafiati.com,test,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.25,0.0,0.625,0.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.gptplanet.com/index.php?view=login,benign,host:www.gptplanet.com,test,0.0057,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3333,0.8319,0.0105,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.0469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.gogojungle.co.jp/en/login,benign,host:www.gogojungle.co.jp,test,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.75,0.225,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.glofang.com/member/login.php,benign,host:www.glofang.com,test,0.9533,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0117,0.9907,0.0,-2,-6,-3,-2,2,2,0,0,-1,-1,0,0,5,-646,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.imagevenue.com/auth/login,benign,host:www.imagevenue.com,test,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.625,0.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.humblebundle.com/login?hmb_source=navbar&goto=%2F,benign,host:www.humblebundle.com,test,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3333,0.8333,0.0086,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0.0429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.indiblogger.in/login.php?checkpoint=%2Fsubmit.php,benign,host:www.indiblogger.in,test,0.0021,0.0,0.0,1.0,0.0,1.0,0.0,0.2143,0.3333,0.8328,0.0686,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,106,0.3409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
